-0.006310435,0.01138449,0.006126036,202.5161,71.29877,8.23472
-0.007511047,0.01260744,-0.003088648,199.9284,74.89983,-5.023708
-0.000917575,0.002597907,0.000582365,70.34613,20.38601,0.7054089
-0.003909148,0.004132323,0.001081703,-2.230048,13.06783,1.282449
-0.007392306,0.01373301,0.000296901,253.5733,87.80878,-0.194004
-0.009975314,0.009096798,0.004280618,-65.50915,17.92927,5.580762
-0.004473236,0.005705928,0.001413311,40.21905,25.35057,1.693591
-0.000583819,0.000967998,0.000269103,14.87052,5.684219,0.3265425
-0.001042301,0.001499374,-6.56E-05,16.6276,7.718617,-0.16562
0.000106004,9.29E-05,0.000102341,9.005605,1.825512,0.1414747
1.45E-17,1.53E-17,0,0,0,0
-0.003868144,0.004935146,0.001467636,34.72604,21.93121,1.804196
-0.000335216,0.001463755,0.000452218,48.10783,12.92215,0.5727674
-0.000828602,0.002431904,-0.000330853,67.30701,19.33152,-0.5553139
-0.007139253,0.01394332,0.007402486,274.8821,92.05316,10.02339
1.45E-17,1.53E-17,0,0,0,0
-0.001486386,0.002613163,0.001400271,44.43075,16.04795,1.826961
-0.002288727,0.003321559,-3.59E-06,37.92403,17.25582,-0.1694182
-0.000342245,0.002663967,0.001127065,100.1013,25.63055,1.474847
-0.002152322,0.004466632,0.000519955,94.22993,30.51284,0.5326714
-0.001447332,0.003054808,-0.000606797,65.59619,21.07188,-0.9769871
-0.009331004,0.009770217,0.004321604,-6.694988,30.20669,5.637484
-0.002518316,0.005175324,0.002472168,108.0891,35.14847,3.237989
-0.004103668,0.005724906,-0.000850892,58.31263,28.49181,-1.48457
-0.009509982,0.01117853,0.00786499,46.96578,43.81402,10.69921
-0.008503126,0.01094262,0.00434352,82.16783,49.25034,5.660005
-0.000689031,0.001240181,0.000390041,21.81561,7.74785,0.4831665
-0.004512448,0.00286199,0.000269533,-85.79427,-5.211146,0.1631433
-0.002036628,0.002353608,0.000213361,7.43855,8.948245,0.1682534
-0.003794575,0.009308349,0.002518954,228.6379,69.05422,3.182496
-0.001551325,0.004950258,-6.64E-05,143.3793,40.41145,-0.2841016
-0.000376862,0.002303967,0.000457056,82.79901,21.53257,0.554624
-0.008471518,0.01229625,0.004194887,142.1931,63.93292,5.420743
-0.01099594,0.008212034,0.000874237,-150.8887,0.4383516,0.700899
-0.007599886,0.005164404,-3.94E-05,-128.2921,-5.120314,-0.4240665
1.45E-17,1.53E-17,0,0,0,0
-0.002771736,0.004785427,-0.001731697,79.42974,29.03283,-2.647582
-0.004097493,0.009404821,0.003707656,218.8475,67.68603,4.858589
-0.001932504,0.004790486,-0.000250364,118.6418,35.7024,-0.5475836
-0.006183427,0.005454489,-0.000842842,-50.02843,9.175188,-1.528058
-0.001166247,0.002437951,9.06E-05,51.76992,16.72353,0.01993744
-0.004366313,0.00346019,-0.002124945,-52.63519,2.335093,-3.207457
-0.008042767,0.01163624,0.002975216,133.2189,60.28456,3.692238
-0.004874898,0.009978932,0.003163279,207.6563,67.66014,4.059784
-0.007245216,0.01041135,0.004480694,116.9786,53.53396,5.886613
-0.006066444,0.009452158,0.001842381,129.5417,52.63667,2.168634
-0.001626803,0.00430306,0.000927922,111.5993,32.92066,1.121049
-0.008680507,0.008549068,0.003248238,-30.17312,22.34444,4.138553
-0.006480671,0.007396367,0.005692049,21.28828,27.46788,7.671596
-0.000691433,0.001133694,-9.79E-05,17.0816,6.599915,-0.1892297
-0.008742868,0.008219682,0.001681614,-47.48434,18.34837,1.909259
-0.00381361,0.006692575,-0.001237039,114.038,41.08822,-2.050863
-0.002829526,0.003705004,0.000658008,29.41394,17.05661,0.7287015
-0.006289316,0.008057191,0.001994974,58.55218,36.02066,2.415043
4.60E-05,4.35E-05,3.84E-05,4.047592,0.8260972,0.05305017
-0.003406283,0.004817488,0.001096061,51.08411,24.3311,1.297171
-0.006712766,0.007617276,-0.000216721,19.83832,28.00578,-0.7237825
-0.006730676,0.009596716,-0.000448015,105.1885,48.94498,-1.114333
-0.004750373,0.01297562,0.007400064,343.6192,100.5935,10.0514
-0.007464907,0.01214901,0.006539746,182.4305,70.32794,8.803727
-0.001185506,0.001807575,-0.000115511,23.38138,9.866497,-0.2482629
-0.00177282,0.006960698,0.00049591,220.6183,60.04874,0.4388913
-0.006749346,0.01110241,0.004191947,169.7624,64.81719,5.469283
-0.000463513,0.001955454,0.000147573,63.56422,17.14256,0.1332098
-0.000268844,0.000804063,-6.16E-05,22.47127,6.43167,-0.1167601
-0.006790693,0.01288519,-0.00397646,245.2564,83.57387,-6.282897
-0.008740517,0.0132024,-0.000390835,168.8507,71.49666,-1.204583
-0.009153286,0.01179794,0.000318414,89.26367,53.24273,-0.1521404
-0.002226156,0.008125647,0.003387173,250.2644,68.85481,4.465421
-7.68E-05,0.000285524,4.02E-05,8.845557,2.43061,0.04482679
-0.009115463,0.0111167,0.002176557,61.48085,46.26668,2.536448
-0.005625548,0.007688828,0.000386134,73.24114,37.357,0.1592894
-0.002486324,0.002936246,0.000797155,11.85856,11.58763,0.9530885
-0.006944235,0.009158129,-0.000615195,76.27241,42.5854,-1.344952
5.43E-05,3.52E-05,-3.73E-06,4.075581,0.803794,-0.004578006
-0.006837531,0.009824176,0.000918879,110.0805,50.51034,0.8247933
-7.72E-05,0.000226299,0.000108177,6.243849,1.796979,0.1402788
-0.006580982,0.01286604,0.008779193,254.592,84.97633,12.01579
-0.007826051,0.008113503,0.00058358,-9.934872,24.47828,0.3694816
0.000126512,7.24E-05,-4.53E-05,9.076895,1.770075,-0.06083443
-0.000453582,0.001521766,0.001499001,45.08871,12.59655,2.016932
-0.006256496,0.006401508,-0.000395816,-12.09223,18.67088,-0.9275519
-0.003610443,0.01098381,0.00267966,309.8771,88.35737,3.37564
-0.005353216,0.007762662,-0.000386626,89.10766,40.30128,-0.9301248
-0.000751251,0.001982467,0.000913645,51.26749,15.14999,1.186368
-0.008133992,0.005225221,-0.000823909,-150.2514,-8.692845,-1.552655
-0.003576273,0.007621479,0.001633041,165.408,52.82635,1.975892
1.45E-17,1.53E-17,0,0,0,0
-0.003845503,0.005453816,0.000295274,58.4309,27.63785,0.1435195
-0.006392465,0.01157016,-0.001505223,206.4743,72.65913,-2.678422
-0.004064271,0.006293545,7.25E-05,84.89636,34.84684,-0.2005486
-0.005183565,0.007607391,0.004430594,90.35188,39.9657,5.898421
-0.002530835,0.004915084,-0.000641198,96.20607,32.30377,-1.116365
-0.004053158,0.007222471,0.001553578,125.8662,44.81105,1.862657
-0.004776688,0.01214242,0.005730206,306.1634,91.49299,7.676809
-0.000354961,0.001137209,0.000550786,32.94306,9.291006,0.7177407
-0.00361533,0.01032806,0.000477533,281.2026,81.33958,0.2668457
-0.004073302,0.00725093,0.003320839,126.2455,44.94707,4.355525
-0.003854453,0.00392497,-0.000180868,-8.697114,11.30438,-0.480404
-0.000827639,0.003657285,-0.000174899,120.7842,32.37408,-0.3755241
-0.00748128,0.01143973,0.005904502,150.8819,62.63018,7.90287
-0.003541273,0.004374166,0.001100976,25.45633,18.54868,1.312337
-0.00374265,0.01405728,0.005660159,436.6011,120.0777,7.560306
-0.00893893,0.008017238,0.0061434,-64.81325,14.6379,8.276032
-0.006878086,0.009802109,0.007137125,107.9159,49.95243,9.692794
-0.004377049,0.003539131,0.000501279,-49.90852,3.061942,0.4724956
0.000101336,0.000415612,-3.43E-05,22.85756,5.22346,-0.05663561
3.04E-05,0.000367259,-9.61E-06,17.42742,4.147908,-0.02318842
-0.01059314,0.008343184,0.001157618,-126.8046,5.022143,1.113171
-0.007310193,0.01370761,0.00293031,256.2931,88.1759,3.594346
8.36E-05,6.56E-05,7.21E-07,6.770155,1.35844,0.001528796
-0.001766856,0.004856124,0.00226489,129.1998,37.69177,2.971252
-0.002080291,0.003726025,0.001071863,65.26228,23.19681,1.325646
-0.002534231,0.01181756,0.004224784,396.0855,105.7355,5.572092
-0.00203708,0.003049443,0.000775053,37.76507,16.34299,0.9310511
-0.005409742,0.01264903,0.002240864,298.3858,91.89397,2.672061
-0.001354212,0.003522437,8.79E-05,90.3014,26.77685,-0.02093791
-0.006642595,0.007269308,0.001562733,7.859401,24.84008,1.813254
-0.003033897,0.005421973,0.001096744,94.80034,33.70658,1.291489
-0.01169178,0.008961789,-0.000378683,-149.6848,2.9235,-1.136955
-0.005722915,0.008754521,0.003204977,115.1716,47.91728,4.128994
-0.008983593,0.007512533,0.000455224,-89.40867,8.921878,0.1733477
-0.001511642,0.004931873,0.000485991,144.4012,40.52448,0.4895264
-0.004424757,0.004570501,-0.00226384,-6.834619,13.68862,-3.443785
1.45E-17,1.53E-17,0,0,0,0
-0.000395425,0.001167311,0.000202491,32.37434,9.293985,0.2340488
-0.006381492,0.005245732,0.002182638,-68.38955,5.364909,2.746263
-0.006478496,0.0121398,-0.001440849,227.1212,78.05194,-2.60873
4.73E-05,3.22E-05,-2.07E-05,3.620466,0.7171292,-0.02810908
-0.004998979,0.01103138,0.001440845,247.4661,77.8986,1.581377
-0.000631094,0.002799032,-4.50E-05,92.52865,24.79433,-0.1635945
-0.003722566,0.007480055,0.002177886,152.4625,50.16153,2.744774
-0.006314957,0.009647198,-0.000240763,126.5632,52.76457,-0.8086389
-4.47E-06,0.000322609,0.000125545,13.84404,3.396316,0.1635489
-0.004427555,0.007597655,0.001410948,124.8092,45.84448,1.642601
-0.006615213,0.01266886,0.000554616,243.5297,82.5929,0.2286045
-0.00073399,0.002830743,-0.000254924,89.11776,24.32133,-0.4590916
-0.006812968,0.005405007,-0.000520299,-81.3704,3.666418,-1.089298
-0.005369756,0.008916195,0.003832804,138.612,52.4296,5.02345
-0.007072464,0.008925485,0.001487388,60.1557,39.07587,1.653323
-0.01089468,0.0081322,-0.00029504,-149.7382,0.3976929,-0.9689827
-0.00608646,0.007957986,0.001415197,63.60253,36.57026,1.599393
-0.006420239,0.005472601,-0.000545564,-60.2269,7.49314,-1.115609
-0.006441216,0.01204231,-0.000310058,224.5328,77.29205,-0.985759
-0.00060658,0.001652513,0.000193926,43.66126,12.78836,0.2021153
-0.003973543,0.006736797,0.001270174,108.4038,40.27217,1.477409
-0.01030152,0.00940271,0.002182156,-67.24456,18.61197,2.560582
-0.008297283,0.01031537,-0.000731804,64.26922,44.21594,-1.588322
-0.002211685,0.00294452,0.000692558,25.03863,13.84733,0.8142782
-0.004861669,0.01040956,0.004060357,227.0256,72.35015,5.326689
-0.004355819,0.009658595,-0.000988079,217.871,68.37988,-1.813382
-0.004320624,0.006436549,0.000341573,79.21258,34.34269,0.1675152
1.45E-17,1.53E-17,0,0,0,0
-0.001614496,0.002512113,0.000917415,34.04248,13.96389,1.154846
-0.004869463,0.01286655,0.007777652,333.489,98.4924,10.59184
-0.005384633,0.01190904,0.000655303,267.5867,84.21144,0.4272255
-0.000473819,0.001847784,0.001612663,58.35964,15.90449,2.165632
-0.009104078,0.005082646,6.53E-05,-201.2327,-17.89222,-0.3146142
-0.004653483,0.01067379,0.000351086,248.0066,76.82626,0.0491303
-0.003209204,0.005789607,-0.000656189,102.7463,36.24901,-1.185441
-0.007307955,0.005687775,-0.002614132,-91.65453,2.787651,-4.078966
-0.004281566,0.01419965,0.001571917,417.3958,117.3444,1.701106
-0.0013941,0.002562094,7.04E-05,46.54272,16.24413,-0.01840054
-0.005224362,0.005906745,0.002511141,14.14424,21.54695,3.219398
-0.005856923,0.004546124,0.000468456,-74.65057,2.080486,0.3585906
-0.005677867,0.01473446,0.003690465,375.735,112.0245,4.695189
-0.006009577,0.007897179,0.004552141,64.73,36.52226,6.052727
-0.001190646,0.002098217,0.000556075,35.79246,12.91234,0.6753796
-0.004722523,0.00450447,0.001428891,-23.8125,10.59604,1.740254
-0.002423832,0.003325235,0.001091973,31.74751,16.21827,1.355621
-0.00439798,0.01230091,0.004793375,330.4299,96.1698,6.343153
-0.000794151,0.001659611,8.13E-05,35.20967,11.38301,0.04043888
-0.003052012,0.01040114,0.004067895,310.6711,86.55476,5.367898
-0.006202065,0.01303936,0.00043841,278.5807,89.80999,0.06212894
-0.002683136,0.006431378,-7.08E-05,155.1754,47.22921,-0.36708
-0.00222271,0.002700676,-1.28E-05,13.90667,11.17139,-0.162058
-0.004291134,0.006849543,-0.001020992,98.66362,38.98308,-1.766286
-0.000622334,0.002397347,0.000479713,75.39656,20.58526,0.5766191
-0.00442492,0.007385482,0.002596186,115.7194,43.60103,3.322563
-0.006000653,0.01323351,0.002776325,296.2692,93.45724,3.411566
-0.003454748,0.00836818,0.002959386,203.5968,61.72822,3.833404
-0.006775572,0.007446411,0.006627776,10.01842,25.67049,8.996122
-0.004394496,0.006697308,0.001405874,87.11879,36.52408,1.65956
-0.000218265,0.000684411,1.15E-05,19.61791,5.557797,-0.01069331
-0.006788278,0.008216276,0.002539701,42.43801,33.76588,3.174363
-0.005210544,0.006506173,-0.000651362,40.97237,28.05644,-1.261399
-0.005790529,0.005904637,-0.0007828,-12.17011,17.07029,-1.44561
-0.003941971,0.006015433,-0.001425257,78.57023,32.86986,-2.297472
-0.00193286,0.005140217,-0.000440725,133.888,39.4224,-0.8245586
-0.003270253,0.004455961,0.00150754,41.64883,21.55837,1.886739
-0.003832175,0.008649332,0.003660664,198.3307,61.73916,4.811811
-0.01067787,0.01117403,0.006451704,-6.745646,34.51733,8.654801
-0.01028804,0.01126481,0.002900905,14.40395,38.56433,3.548794
-0.001769781,0.002005607,0.000546497,4.696035,7.350926,0.6488601
-0.008012239,0.009162309,0.007368479,27.92271,34.17076,10.0205
-0.007163811,0.01268462,0.004071441,219.0442,78.41235,5.258184
-0.000700873,0.003436319,0.000500366,117.0385,31.01893,0.5739117
-0.005113596,0.006970283,-0.001357142,65.77837,33.77242,-2.270988
-0.007078691,0.01306578,0.01059915,240.8221,83.20176,14.62755
-0.001022271,0.00163739,-0.000176531,23.59127,9.346431,-0.3230017
-0.000816726,0.001356002,-0.000487122,20.94647,7.979673,-0.7386951
-0.006650374,0.009524308,0.00561096,106.0493,48.78405,7.522619
-0.003837507,0.01239918,0.003876231,360.5958,101.6451,5.042908
-0.001017138,0.003293358,0.000527586,96.03073,26.99864,0.6070933
-0.0047648,0.009992373,0.000105112,213.3056,68.68824,-0.283435
-0.001378626,0.00390791,0.001068146,105.9437,30.67639,1.333566
-0.001786034,0.004134654,0.000863009,96.82771,29.87206,1.030865
-0.006411377,0.0144026,0.004793064,327.7094,102.6878,6.273364
-0.006959705,0.006855434,0.003283255,-24.76238,17.92193,4.256542
-0.007507924,0.006718122,-0.001938079,-55.97858,12.16182,-3.163253
-0.004042279,0.008794664,0.001487133,194.7929,61.63403,1.728599
-0.004577716,0.009567691,0.004626433,203.7227,65.62657,6.150763
-0.00789114,0.007236863,0.002411861,-51.14941,14.61996,2.992193
-0.01002674,0.009217342,0.002690472,-62.76085,18.80854,3.299414
-0.002157447,0.005054002,0.000118504,119.6207,36.72473,-0.04586536
5.69E-05,1.27E-05,4.85E-06,3.216696,0.5849072,0.007988915
-0.006338601,0.01031321,0.008766121,155.4118,59.67557,12.01659
-0.000489895,0.00305369,-0.000240025,110.2472,28.62249,-0.4378445
-0.002430776,0.004480255,0.000169467,81.85331,28.46071,0.03444794
-0.000670024,0.002089481,-3.81E-05,59.76633,16.93834,-0.1341034
-0.004094133,0.005176783,0.000350012,34.77516,22.72411,0.2215796
-0.001624011,0.003744333,0.00029744,87.37765,27.00429,0.2570246
-0.000251315,0.000717284,2.79E-05,19.50355,5.64617,0.01005039
-0.000922168,0.002965527,0.000431863,86.17342,24.26323,0.4858577
-0.007654835,0.01038242,0.002631473,96.69351,49.98919,3.23699
-0.000378842,0.001150882,0.000240912,32.43343,9.250098,0.2881339
-0.007033346,0.009188891,-0.004736422,74.12153,42.26925,-7.224603
-0.003008126,0.007351099,0.000455286,180.0757,54.4444,0.3371907
-0.000498033,0.000952239,0.000130106,18.20268,6.195745,0.1372083
-0.000315382,0.000642237,0.000247851,13.22497,4.339688,0.3141745
-0.004143951,0.00953252,0.002082974,222.1392,68.68563,2.55184
-0.000305876,0.000622865,0.000167525,12.8277,4.209121,0.2040436
-0.007011993,0.01126988,3.60E-06,164.7739,64.54442,-0.5291628
-0.009750687,0.01016742,8.56E-05,-8.804132,31.13388,-0.4536209
-0.001487998,0.001858041,0.000421937,11.42381,8.008286,0.4876674
-0.006038119,0.01236536,-0.0023343,257.3011,83.94734,-3.8813
-0.001204029,0.002445287,-0.000267772,50.34416,16.50617,-0.4793601
-0.002619536,0.003766581,0.000912939,41.88867,19.36923,1.08882
-0.009323073,0.008257621,0.003677915,-72.33391,14.15319,4.746406
-0.007825047,0.01034636,0.002882496,87.29974,48.25596,3.593163
-0.005144884,0.00741957,0.002233221,83.78659,38.27715,2.793329
-0.006939698,0.005273655,0.002189093,-93.01134,1.247222,2.742592
-0.007496516,0.01367569,0.000331347,246.319,86.37318,-0.1455632
-0.001566493,0.002229405,-0.000164842,23.98937,11.34462,-0.3405915
-0.000351501,0.001380794,-0.000222034,43.76106,11.91644,-0.3582894
-0.006318847,0.01391522,0.006619938,311.3567,98.22915,8.907123
-0.004280064,0.004018873,0.000292778,-24.43199,8.934536,0.169128
-0.000313853,0.001126054,0.000173888,34.39343,9.50021,0.1980226
-0.005470064,0.009157876,0.004779644,144.5987,54.21419,6.362278
-0.004355145,0.004631494,0.00086,-1.186598,14.85473,0.946601
-0.00512335,0.006282176,0.000724469,35.18263,26.35032,0.690742
-0.002831734,0.003920941,4.17E-06,38.76175,19.34216,-0.1917884
1.45E-17,1.53E-17,0,0,0,0
-0.002626449,0.00597326,0.000375271,137.8296,42.79697,0.274414
-0.001233147,0.002857012,0.001618571,66.89941,20.6426,2.130511
5.47E-05,9.45E-05,-3.36E-05,6.678563,1.437771,-0.04745133
-0.002562048,0.004265719,7.88E-05,66.37579,25.14098,-0.0898513
-0.00900344,0.01007883,0.004545996,21.74474,36.08459,5.958164
-0.002508638,0.00798713,0.004611447,231.1956,65.14681,6.187839
-0.000117364,0.000226649,0.000120411,4.379011,1.483212,0.1559793
-0.002518293,0.006131267,-0.000320963,149.7935,45.34058,-0.7045334
-0.003253541,0.003682899,0.001144459,8.677138,13.46627,1.398601
-0.004515135,0.009838352,0.01023718,219.6518,69.04319,14.11875
-0.005586405,0.01189214,0.001664833,257.5111,82.43087,1.864195
-0.001325788,0.003475496,0.000613385,89.5626,26.49792,0.7130804
-0.001408842,0.004404892,0.000125999,126.2346,35.73284,0.004813488
-0.009124616,0.01013897,-0.00154564,18.73413,35.80393,-2.773497
-0.005469003,0.01202002,0.005390598,268.77,84.7193,7.184991
-0.00390795,0.00547135,-0.005717657,57.25299,27.41954,-8.319377
-0.004880915,0.007976575,0.002884963,120.3269,46.2912,3.708415
-0.007511687,0.007205932,0.00147382,-35.04422,17.29371,1.668192
-0.005121504,0.009994226,0.00147489,196.8357,65.88264,1.654169
1.45E-17,1.53E-17,0,0,0,0
-0.00296278,0.005489658,0.000124123,101.0926,34.99793,-0.07342356
1.45E-17,1.53E-17,0,0,0,0
-0.004507058,0.006505211,0.003335265,73.59856,33.58153,4.383332
-7.68E-05,0.000255804,0.000264631,7.539305,2.11235,0.3552753
-0.000141489,0.000964982,0.00017223,35.43234,9.148242,0.2053622
-0.000867251,0.001139485,0.000409834,9.090452,5.268275,0.5084488
-0.00306063,0.004276029,0.002236339,43.57888,21.29616,2.916599
-0.008575675,0.01185129,0.000821044,118.0101,58.37533,0.5835245
-0.008937114,0.009086802,-0.00033111,-18.56734,26.06176,-0.9948049
-0.007581619,0.009980542,0.00320549,82.65812,46.28519,4.067637
-0.002992736,0.005295845,0.000456175,91.23338,32.69553,0.397206
-0.000410351,0.000548242,0.000166653,4.687291,2.589565,0.2019886
-0.004010324,0.01006364,0.003141776,251.436,75.39241,4.044127
-0.001158939,0.004339933,0.001755665,135.0448,37.00455,2.286365
-0.002306908,0.003739172,0.000791417,55.27172,21.54834,0.9279616
-0.00531449,0.008364075,0.001815659,117.0327,46.99124,2.175171
-0.003723406,0.00646495,0.000499323,108.1959,39.36075,0.4051155
-0.001618191,0.002201212,-0.000395798,20.35912,10.63819,-0.6623271
-0.008530245,0.00941889,0.00242885,14.55358,32.79925,2.95173
-0.01191231,0.007635429,0.000935326,-217.7783,-12.96436,0.7815087
-0.007969816,0.007345935,0.00252566,-50.01235,15.15744,3.149709
-7.28E-06,0.000345177,-0.000179197,14.71275,3.616954,-0.2576251
-0.000705995,0.002272691,0.000657922,66.04885,18.59784,0.8250423
-0.005030001,0.00597509,0.000722397,26.11977,23.82079,0.6987017
-0.005814554,0.01461795,0.008879058,365.2673,109.7302,12.14929
-0.003345019,0.008762177,0.003075483,225.8383,66.79166,3.991235
-0.002016194,0.00704566,0.000853864,212.9662,59.02774,0.932695
-0.001722382,0.00790372,0.001248121,263.9919,70.47817,1.471222
-1.14E-05,0.000696884,0.000322892,29.82477,7.322378,0.4249038
-0.006900253,0.01037603,-0.002103396,131.3606,55.92659,-3.507773
-0.00248502,0.007264893,0.00097785,200.6685,57.65701,1.08896
-0.001668652,0.005557899,0.002164989,164.3665,45.93431,2.817346
-0.006155,0.006040458,-0.001046655,-23.10191,15.63796,-1.834042
1.45E-17,1.53E-17,0,0,0,0
-0.001638293,0.003465541,0.001708638,74.53197,23.91517,2.231139
0,0,0,0,0,0
